,text,lbl_index,labels
1645,What other painters were not thought of as being as Cubist as Braque and Picasso?,3,HUM
1646,What was the second phase of Cubism called? ,1,ENTY
1647,What did the 1912 exhiibtion of Cubism show?,0,DESC
1648,What sports activity is featured in The Times on Mondays?,1,ENTY
1649,What water sport is popular in the city?,1,ENTY
1650,"Where do Southwestern's basketball, wrestling, and volleyball teams play?",5,LOC
1651,"What form of c, when written, contains a dot over the letter?",1,ENTY
1652,What is known as a character's scalar value? ,1,ENTY
1653,How is the capital letter e indicated in unicode?,0,DESC
1654,What type of testing is used to find defects after minor code changes?,1,ENTY
1655,What is extremely important to prenatal and postnatal development?,0,DESC
1656,Exposure to what compounds can also trigger early delivery when pregnant?,1,ENTY
1657,What type of animal is most commonly used to study brain damage?,1,ENTY
1658,Which animal was shown to have a negative effect on learning behavior due to nutritional deficiencies back in 1951?,1,ENTY
1659,Which mammal is the smallest?,1,ENTY
1660, Who rejected Washington to serve as commander in chief?,3,HUM
1661,US colonists complained the George II had refused what?,1,ENTY
1662, What did Washington not do after defeating the British Army?,0,DESC
1663,What color is zinc?,1,ENTY
1664,What color are King's Scholars tailcoats?,1,ENTY
1665,What is the color of U4-?,1,ENTY
1666,What company did Dell overtake as the smallest PC manufacturer?,3,HUM
1667,On what laptops are the sleep-and-charge marked with a non-standard symbol?,1,ENTY
1668,What sales model did Dell not use for a long time?,1,ENTY
1669,What can be made from plant matter composed primarily of inedible celllose fibers thta form the stems and branches of most plants?,1,ENTY
1670,What is produced in Yibin besides textiles?,1,ENTY
1671,What is made out of cotton and reeds?,1,ENTY
1672,"The oldest, longest horse races in the US are located in NYC called what?",1,ENTY
1673,Who raced the Formula Ford Championship until 2005?,3,HUM
1674,When was the bronze age?,4,NUM
1675,When did the Bronze Age began in Southeastern Europe?,4,NUM
1676,What era preceded the Stone Age?,1,ENTY
1677,What mountain Range splits the wind stream in the west of Seattle?,5,LOC
1678,what is the name of the line that divides the great plains?,1,ENTY
1679,Which mountain range is seen as a dividing line when considering conditions during the Middle Ages?,5,LOC
1680,What was the first channel to use UHF and 405-line pictures?,1,ENTY
1681,What was the first reality television show on BBC?,1,ENTY
1682,What was the first station launched after the original BBC?,1,ENTY
1683,Which market has the largest open air flowerbed in the US?,5,LOC
1684,What are Rajasthans two main cash crops?,1,ENTY
1685,Besides adults what segment of the southern US population was involved in the harvesting of cotton?,4,NUM
1686,What Universal hit film was produced in 1974?,1,ENTY
1687,Who directed the 1962 film?,3,HUM
1688,What 1925 film was the first that made use of the three-strip Technicolor process?,1,ENTY
1689,Where was the International Red Cross based?,5,LOC
1690,What kind of cross is generally believed that Jesus was crucified on?,1,ENTY
1691,What type of organization is the Great Western Ambulance Service?,3,HUM
1692,What color was predominantly used?,1,ENTY
1693, What car related sport is headquartered outside of Daytona,1,ENTY
1694,What colors are worn by KU's athletic teams?,1,ENTY
1695,What is the name of the media magnate that bought The Times in the 1980s?,3,HUM
1696, What color culottes did Napoleon typically wear?,1,ENTY
1697,The Lunar Module of the Apollo 11 was named after what animal?,1,ENTY
1698,What year was the first dog sent into space?,4,NUM
1699,Who was the first person to take a spacewalk?,3,HUM
1700,What was the title of Jean-Baptiste Wicar's artwork inspired by the Aeneid?,1,ENTY
1701,What famous Grecian author inspired later authors and their works?,3,HUM
1702,Who published a book about worms in 1781?,3,HUM
1703,What was the title of Pippin?,1,ENTY
1704,"Along with Tolkien, what modern scholar notably made use of Old English?",3,HUM
1705,Beowulf is typical of what prose?,1,ENTY
1706,What substance used in Napoleon's treatment is it suggested prevented his stomach from expelling arsenic compounds?,1,ENTY
1707,What did Gregorio Marañón inject his patients with?,1,ENTY
1708, What did Gregorio Marañón not inject his patients with?,1,ENTY
1709,What is the threat that extreme temperature causes in environment?,0,DESC
1710,"What word literally means ""born of a wolf?""",1,ENTY
1711,What was the common term for all domesticated dogs in England during the 14th century?,1,ENTY
1712,What is the scientific name of the wild raven?,1,ENTY
1713,What is the other category of nutrients that people require other than micronutrients?,1,ENTY
1714,Which vitamin can be synthesized in the skin?,1,ENTY
1715,Where are teeth found?,5,LOC
1716,What besides china clay is used as a filler?,1,ENTY
1717, What besides china clay is not used as a filler?,0,DESC
1718,What type of clay improves the characteristics of the pulps used in papermaking?,1,ENTY
1719,The state produces lots of dairy which large processors of what dairy product?,1,ENTY
1720,What character in The Great Gatsby wrote editorials for the Yale News?,3,HUM
1721,What is the only technique that can be used when multi-zone metering is used?,1,ENTY
1722,What was Victoria's cat's name?,1,ENTY
1723,What was Spectre's original name?,3,HUM
1724,What is the scientific name of the wild raven?,1,ENTY
1725,Who was the earliest known southern music artist?,3,HUM
1726,Who was a notable talent agent circa 1950?,3,HUM
1727,In what year was Charles Burney's A General History of Music: From the Earliest Ages to the Present Period published?,4,NUM
1728,What was the topic of Black Images on Film?,0,DESC
1729,What is the color of U4-?,1,ENTY
1730,What color is the logo on the 60 GB PS3?,1,ENTY
1731,What is the main ingredient in beer?,1,ENTY
1732,What is the main active ingredient of alcohol? ,1,ENTY
1733,What are the basic ingredients of water?,1,ENTY
1734,Which book has the Second Helvetic Confession adopted?,1,ENTY
1735,What book describes the 680-690 emissaries from Namri Songsten?,1,ENTY
1736,Who wrote the movie novelizations?,3,HUM
1737,Who was the director of the adaptation of the movie?,3,HUM
1738,Which Wendt novel was made into a film directed by Paul Maunder?,1,ENTY
1739,Religious knowledge is also known as what?,1,ENTY
1740,What is another term for making up words from nothing?,1,ENTY
1741,In what year did Muhammad Ali  finally accept the terms of the London convention?,4,NUM
1742,"Along with being his cousin, what relationship did Ali have to Muhammad?",0,DESC
1743,What was the occupation of the African-American man killed by Quigg?,3,HUM
1744,Do people bet on the cockfighting or is it just for entertainment?,0,DESC
1745,What is the name of the big rowing races?,1,ENTY
1746,What was the name of the Duke of York?,3,HUM
1747,What was the name of Napoleon's valet?,3,HUM
1748,What was the machine used by Mr. Peabody and Sherman named?,1,ENTY
1749,What were the only two movies distributed internationally?,1,ENTY
1750,What Universal hit film was produced in 1974?,1,ENTY
1751,Which movie earned Madonna a Golden Globe Award?,1,ENTY
1752,What was the first channel to use UHF and 405-line pictures?,1,ENTY
1753,From where was the first TV show in the UK broadcasted?,5,LOC
1754,What was the first reality television show on BBC?,1,ENTY
1755,What types of birds are rarely considered poultry?,1,ENTY
1756,What is the most common bird found in the Alps?,1,ENTY
1757,What is the only type of bird listed in the Encyclopedia Britannica as poultry?,1,ENTY
1758,Where did one of the massacres occur?,5,LOC
1759, How many murder releases occur in the US per execution?,4,NUM
1760,What drug killed over 100 people in 1937?,1,ENTY
1761,"What is another way of phrasing ""time order""?",1,ENTY
1762,The date is inserted in French on what?,4,NUM
1763,What did encoded numbers originate with?,1,ENTY
1764,What trade was initially developed by Europeans?,1,ENTY
1765,What was the third European country to establish trading with India?,5,LOC
1766,What ports were the Portuguese restricted to?,5,LOC
1767,What is The Hymn to Haammurabi?,0,DESC
1768,What categories are the U.S. Navy divided into?,1,ENTY
1769,What did the U.S. Navy replace?,1,ENTY
1770,What term refers to  the variety and variability of life on Earth?,1,ENTY
1771,"What term describes the number and variety of plants, animals and other organisms in existence?",1,ENTY
1772,What is the state called between lives?,5,LOC
1773,What was charted in 1939?,1,ENTY
1774,What type of adult contemporary music was popular in the 1960s?,1,ENTY
1775,In what year was the best selling album of the 1970s released?,4,NUM
1776,What crisis struck Ireland during 1845?,1,ENTY
1777,How many people died during the Great Famine in Ireland?,4,NUM
1778,How many people did Ireland lose to the potato blight?,4,NUM
1779,What type of organism can not be found in Antarctica?,1,ENTY
1780,What breed of penguin lives in Antarctica?,1,ENTY
1781,Ehat is the vegetation type on Antarctica? ,1,ENTY
1782,"What is the French term for ""fowl?""",1,ENTY
1783,What are often called les Appalaches?,1,ENTY
1784,What is the second wave of neoclassicism in France called?,1,ENTY
1785,What publication does Michael Slezak write for?,1,ENTY
1786,What publication does Ken Tucker work for? ,1,ENTY
1787,"What did Burke publish on Aug 3, 1791?",1,ENTY
1788,What is the first step in the Royal Institute's guidelines for education?,0,DESC
1789,What is the first step not used in the Royal Institute's guidelines for education?,1,ENTY
1790,What silent movie film star who made movies such as The Little Tramp hailed from London?,3,HUM
1791,The video Express Yourself was inspired by which silent film?,1,ENTY
1792,What movie was made in 1928?,1,ENTY
1793,When did Madonna sign an endorsement deal with Pepsi?,4,NUM
1794,What book did Frederick Lynch burn?,1,ENTY
1795,What book did Frederick Lynch author?,1,ENTY
1796,What book describes the 680-690 emissaries from Namri Songsten?,1,ENTY
1797,What kind of vowels have no distinction in Old English?,1,ENTY
1798,What is the most common Masihi word?,1,ENTY
1799,What capability does a fleet carrier offer?,1,ENTY
1800,What capability does a fleet carrier not offer?,1,ENTY
1801,What type of satellites does the BeiDou-1 system use?,1,ENTY
1802,What is another name for the Tong'an dialect?,1,ENTY
1803,What language is closest to Latin?,1,ENTY
1804,What is another name for the Xiang language?  ,1,ENTY
1805,What movie did Beyonce act in 2006?,1,ENTY
1806,Who was the one woman directing films in Hollywood?,3,HUM
1807,Who was one of the few female Hollywood directors in this era?,3,HUM
1808,What color was predominantly used?,1,ENTY
1809,What percentage of women in South Asia have blue or green eyes?,4,NUM
1810,What diseases in the environment are monitored by the EPA?,1,ENTY
1811,What are side-effects of introduction and pollution?,0,DESC
1812,Pesticides contribute to what sort of pollution?,1,ENTY
1813,"Which species of birds were recorded 3,000 years ago?",1,ENTY
1814,What is the only type of bird listed in the Encyclopedia Britannica as poultry?,1,ENTY
1815,What other bird was very common before WWII according to the elders?,1,ENTY
1816,Where was the central point of pearl trading?,5,LOC
1817,How is the start vaule determined?,0,DESC
1818,What did Diamond find about the women?,1,ENTY
1819,What diseases in the environment are monitored by the EPA?,1,ENTY
1820,What did animals get TB from?,1,ENTY
1821,What is a term for rare diseases in some territories?,1,ENTY
1822,What's the name of the subunit vaccine being studied in South Africa?,1,ENTY
1823,Who recreated the measles vaccine?,3,HUM
1824,Who helped refine the measles vaccine?,3,HUM
1825,Which color is considered sacred in Islam?,1,ENTY
1826,What exists between the alleged color-blindness of most whites and the persistence of a system of inequality?,0,DESC
1827,What do critics claim people of color have?,1,ENTY
