,texts,labels
2310,is there a sequel to saturday night fever,cremat
2311,is there another film after the last jedi,cremat
2312,was the book of enoch in the septuagint,cremat
2313,does dexter get caught in season 1 episode 6,other
2314,does george pass his test the second time,other
2315,can a commercial jet break the sound barrier,other
2316,do puerto rican citizens vote in presidential elections,other
2317,is john wayne airport same as santa ana,other
2318,is present continuous the same as present progressive,other
2319,does the us still produce 2 dollar bills,other
2320,can a sub come back in in soccer,other
2321,is carbon and oxygen a polar covalent bond,other
2322,is there a difference between surgery and operation,desc
2323,did harry osborn know his father was the green goblin,ind
2324,can a 19 year old drink with parents in texas,food
2325,is st martin and st maarten the same island,other
2326,is buck taylor in the tv series yellowstone,other
2327,did ernie and bert sleep in the same bed,other
2328,can you get a £100 pound note,other
2329,is the uss nathan james a real ship,other
2330,is the movie national treasure based on a book,other
2331,is the tv show supernatural based on a book,cremat
2332,is peter forsberg in the hall of fame,other
2333,is the red river a tributary of the mississippi,other
2334,was the first spiderman movie made by marvel,cremat
2335,do you have to leave a return address,other
2336,is there a military base in greenville sc,other
2337,is bank of nova scotia same as scotiabank,other
2338,was the movie remember the titans a true story,cremat
2339,do banks in the us have swift codes,other
2340,is table rock lake a man made lake,other
2341,is there a field marshal in the british army,ind
2342,is there an airport in las cruces new mexico,other
2343,is mountain time the same as central time,other
2344,is the pink dog in blues clues a boy,animal
2345,does alex karev die when he gets shot,other
2346,has iceland ever made it to the world cup,other
2347,can you have a gun in south africa,other
2348,can the texas flag fly equal to the us flag,other
2349,is unc chapel hill a liberal arts school,other
2350,are there going to be any more maze runner movies,other
2351,do you win with two numbers on euromillions,other
2352,is scotland considered part of the united kingdom,other
2353,did el salvador make it to the world cup,other
2354,has a solar flare ever knocked out power,other
2355,are all mass air flow sensors the same,other
2356,is a lightning bug and a firefly the same,animal
2357,has there ever been a par 5 hole in one,other
2358,is there a sequel to the city of ember,other
2359,did they wear tie dye in the 70s,other
2360,did double deckers used to have raisins in,other
2361,is the blacklist over for the season 2018,other
2362,can you still use a $2 bill,other
2363,did the captain go down with the ship titanic,other
2364,is the movie spirit stallion of the cimarron based on a true story,animal
2365,can the queen in chess move like a horse,other
2366,do supreme court justices have a security detail,other
2367,can you go inside the ball at epcot,other
2368,in the office do pam and jim get married,other
2369,are there any mines left in the sea,other
2370,will the world cup ever be in the united states,other
2371,is the book of ezra in the bible,cremat
2372,is the venetian on the las vegas strip,other
2373,are ant man and giant man the same,other
2374,did light balance win america's got talent,other
2375,is 4 cycle the same as 4 stroke,other
2376,are the yangtze and yellow river the same,other
2377,a dangerous method is it a true story,techmeth
2378,is the xbox one newer than the xbox 360,other
2379,does hammersmith and city line stop at paddington,other
2380,is the arctic wolf on the endangered species list,animal
2381,is there chocolate in red velvet cake mix,food
2382,is the supraspinatus tendon part of the rotator cuff,body
2383,do you need a license to carry a concealed weapon in missouri,other
2384,is there a difference in 2 stroke oil,desc
2385,does big ben have a clock on all four sides,other
2386,is the movie blind faith based on a true story,cremat
2387,can a catcher block the plate in mlb,other
2388,has a goalkeeper ever won the ballon d'or,ind
2389,is the book tears of a tiger a true story,cremat
2390,is 287 in new jersey a toll road,other
2391,is the us a part of the eu,other
2392,is a star is a born a remake,other
2393,are the four tops in the rock and roll hall of fame,other
2394,is cornea the white part of the eye,body
2395,is edmund ever going to be king of narnia,other
2396,is a community interest company a social enterprise,gr
2397,is the 5000 dollar bill still in circulation,other
2398,does pete campbell find out he has a son,other
2399,hollywood remained the one voice of protest during the red scare,other
2400,is lex luthor a good guy in smallville,ind
2401,is the greatest showman based in a true story,ind
2402,is bolognese sauce the same as meat sauce,food
2403,is salt lake city the capital of utah,city
2404,does sirius radio still have the playboy channel,other
2405,is bermuda off the coast of south carolina,other
2406,can you wear jeans to a smart casual restaurant,other
2407,have america ever been in the world cup,other
2408,is president george bush turnpike a toll road,other
2409,do the cubs and white sox share a stadium,other
2410,was most of the civil war fought on confederate soil,event
2411,is easter sunday a part of holy week,other
2412,is indiana the only state that doesn't sell alcohol on sundays,state
2413,who did john wayne play in the alamo,ind
2414,is lewis wilbur's dad in meet the robinsons,ind
2415,is an end of terraced house semi detached,other
