,texts,labels
1365,What information can you get me on Fairground Park in St. Louis,desc
1366,What were the three prophecies the witches make to Macbeth ?,desc
1367,What is the origin of the surname of Braun ?,desc
1368,What does an emperor do ?,desc
1369,What happens when a body part falls asleep ?,desc
1370,What is the origin of Boxing Day ?,desc
1371,What did John Hinckley do to impress Jodie Foster ?,desc
1372,What did n't Rocky Marciano do in his pro boxing career ?,desc
1373,Where did the term `` 86ed '' come from ?,desc
1374,What is the difference between optical and digital video ?,desc
1375,What is different about the red and black fox ?,desc
1376,What is the origin of the word `` Teddy bear '' ?,desc
1377,"What do Hank Aaron , Jimmy Stewart , and Howard K. Smith have in common ?",desc
1378,What are you hearing when you put a seashell to your ear ?,desc
1379,What is the history of Buffalo chicken wings ?,desc
1380,What is the difference between a bachelor and a 1 bedroom apartment ?,desc
1381,What are the benefits of home school ?,desc
1382,What is `` the only cigarette made with no leftovers '' ?,desc
1383,What are the side effects of mevacor ?,desc
1384,What is the origin of the peace symbol ?,desc
1385,"In Waugh 's `` A Handful of Dust , '' what does the mad old man force the hero to do every afternoon ?",desc
1386,What happened in dogtown in 1899 to make that year remembered ?,desc
1387,What is the nursery rhyme Rock-a-by Baby about ?,desc
1388,Who was Jinnah ?,desc
1389,What did the only repealed amendment to the U.S. Constitution deal with ?,desc
1390,What is the origin of the word `` pallbearer ? '',desc
1391,What is the history of yo-yos ?,desc
1392,What is the orgin of xoxoxox ?,desc
1393,What was the verdict in the 1925 trial of John T. Scopes ?,desc
1394,Who is Desmond Tutu ?,desc
1395,What are the living conditions in Cuba ?,desc
1396,What 's the origin of the word ` news ' ?,desc
1397,What do a diamond and lump of coal have in common ?,desc
1398,What is the recommended daily requirement for folic acid for pregnant women ?,desc
1399,What is the difference between love and infatuation ?,desc
1400,What is the daily requirement of folic acid for an expectant mother ?,desc
1401,What do Japanese school uniforms look like ?,desc
1402,What happened during the Blackhawk Indian war of 1832 ?,desc
1403,What information can you tell me about actor James Cromwell ?,desc
1404,What is the difference between a preface and a foreword ?,desc
1405,Who was Red Grange ?,desc
1406,"What is the origin and the meaning of the name , `` Hajo ? ''",desc
1407,What is the history of Valentine 's Day cards ?,desc
1408,What should you do for an ankle sprain ?,desc
1409,Who was Damocles ?,desc
1410,What did Delilah do to Samson 's hair ?,desc
1411,What is the difference between terry cloth and French terry ?,desc
1412,What is the origin of the word `` mind '' ?,desc
1413,What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?,desc
1414,What is the origin of the word Marijuana ?,desc
1415,What is the origin of the word `` amen '' ?,desc
1416,What nuclear process takes place in an H-bomb ?,desc
1417,What is the difference between ninjitsu and kung fu ?,desc
1418,What does Choo Choo Charlie say ?,desc
1419,What is the origin of the first name ` Breony ' ?,desc
1420,What are the benefits of a rowing machine ?,desc
1421,What is the difference between a college and a university ?,desc
1422,What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?,desc
1423,"What was the first Funk 'N Lata , Brazilian group , success ?",desc
1424,What revelation did Alexander Butterfield make to the Senate Watergate committee ?,desc
1425,What is the origin of the word nevermind ?,desc
1426,What do players try to do when the music stops in a game of musical chairs ?,desc
1427,What 's new in the postal world in 1999 ?,desc
1428,What is difference between a poster and a print ?,desc
1429,What is the difference between Neoclassical art and Romanticism art ?,desc
1430,What do you know about multicultural and multilingual schools ?,desc
1431,What is Remembrance Day all about ?,desc
1432,What happened in the city of Dogtown in 1899 ?,desc
1433,What is the origin of the candy cane at Christmas ?,desc
1434,Where did Indian Pudding come from ?,desc
1435,What must a Las Vegas blackjack dealer do when he reaches 16 ?,desc
1436,What is the origin of infinity ?,desc
1437,"What are some fun things to do in Cozumel , Mexico for teenagers ?",desc
1438,What can be done about snoring ?,desc
1439,What effect does friction have on perpetual motion ?,desc
1440,What is the difference between New York-style and Chicago-style pizza ?,desc
1441,What effect does a prism have on light ?,desc
1442,What will the weather be today ?,desc
1443,What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?,desc
1444,What does a nihilist believe in ?,desc
1445,What was the effect of the Yalta Conference ?,desc
1446,What baseball expression came from the nautical term for ships sailing between the Atlantic and Pacific before the Panama Canal ?,desc
1447,Who is Stephen Hawking ?,desc
1448,What is Franz Kafka 's short story `` A Country Doctor '' trying to tell us ?,desc
1449,What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?,desc
1450,What are the major differences in the Catholic and Methodist religions ?,desc
1451,What 's the state motto of California ?,desc
1452,Who is Count Cinzano ?,desc
1453,Who is Prince Naseem Hamed ?,desc
1454,What is the difference between molecules and compounds ?,desc
1455,What is the weather like on the moon ?,desc
1456,What is the origin of the word `` sideburns '' ?,desc
1457,What happens to the female body with lack of sleep and food ?,desc
1458,What do bee hives do in cranberry bogs ?,desc
1459,What should you yell to hail a taxi in Madrid ?,desc
1460,Who is Shirley MacLaine ?,desc
1461,What 's the setting of John Le Carre 's A Small Town in Germany ?,desc
1462,"What are the words to the cd Eminem 's , or slim shady , `` My Name Is '' ?",desc
1463,What 's the difference between carelessness and carefreeness ?,desc
1464,Who is Peter Weir ?,desc
1465,What is the origin of the word Ozymandias ?,desc
1466,What is the difference between classical conditioning and operant conditioning ?,desc
1467,What is the difference between pop music and rock and roll ?,desc
1468,What do Christian Scientists believe in ?,desc
1469,Describe the Long March .,desc
1470,Who is Charles Lindbergh ?,desc
1471,What do insects do through their spiracles ?,desc
1472,What do you do when your mouse is n't working as fast as it 's supposed to ?,desc
1473,What is so powerful about Power Bars ?,desc
1474,What do you say to a friend who ignores you for other friends ?,desc
1475,What is the difference between a median and a mean ?,desc
1476,What is the origin of `` barbeque '' ?,desc
1477,Who is Ishmael in Moby Dick ?,desc
1478,What did the Confederate Constitution say about slavery ?,desc
1479,What is the origin of the expression `` four-letter word '' ?,desc
1480,What is the difference between khaki and chino ?,desc
1481,What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?,desc
1482,Where did the saying `` rule of thumb '' come from ?,desc
1483,"What was Suzy Parker doing to earn $1 , 000 in the early 1950 's ?",desc
1484,Describe the Finnish music personality Salonen 's appearance .,desc
1485,What is the origin of the term soda jerk ?,desc
1486,What is the origin of the word `` tampon '' ?,desc
1487,What does an echidna look like ?,desc
1488,What is the difference between jazz and blues ?,desc
1489,Where do chihuahuas come from ?,desc
1490,Who was Confucius ?,desc
1491,What is the history of `` the toast '' ?,desc
1492,What happened to Phillip Taylor Kramer ?,desc
1493,What do you need to do to marry someone in jail ?,desc
1494,How many colleges are in Wyoming ?,count
1495,How many people live in Tokyo ?,count
1496,How many cherubs are there on a Trivial Pursuit board ?,count
1497,"How many times was pitcher , Warren Spahn , a 20-game winner in his 21 major league seasons ?",count
1498,How many school districts are there in the United States ?,count
1499,How much snow equals an inch of rain ?,count
1500,"How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .",count
1501,How many words are there in the Spanish language ?,count
1502,How many bones are there in the human hand ?,count
1503,How many dollars a day did Arthur Frommer say you could get by on in Europe in 1968 ?,count
1504,How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?,count
1505,How many disks does each player have in a four-handed game of Crokinole ?,count
1506,How many airline schools are there in the U.S. ?,count
1507,How many times has Harold Stassen announced a drive for the White House ?,count
1508,How many miles is it to Ohio from North Carolina ?,count
1509,How many meters are in a mile ?,count
1510,How many countries watch MTV Europe ?,count
1511,How many astronauts have been on the moon ?,count
1512,How many hostages were killed in the Entebbe raid ?,count
1513,How many years do fossils take to form ?,count
1514,How many American soldiers have died for their country to date ?,count
1515,How much salt is in the oceans ?,count
1516,How many milliseconds in a second ?,count
1517,How many people lived in Nebraska in the mid 1900s ?,count
1518,How many children does Ray Davies of the Kinks have ?,count
1519,How many mines can still be found in the Falklands after the war ended ?,count
1520,How many web servers are there ?,count
1521,How much Coca Cola is drunk in one day in the world ?,count
1522,How many letters appear with the numbers 2 to 9 on a telephone dial ?,count
1523,How many bails are there in a cricket wicket ?,count
1524,How many months does it take the moon to revolve around the Earth ?,count
1525,How many times a year does the American Gourd Society publish The Gourd ?,count
1526,How many dogs pull a sled in the Iditarod ?,count
1527,How many American actors were nominated for the best actor Oscar for 1983 ?,count
1528,How many films are made by the major studios in a year ?,count
1529,How many continents are there ?,count
