,texts,labels
2904,What can a cardinal in pectore continue to function as?,other
2905,"What Latin word does ""cardinal"" come from?",word
2906,"In regards to the word ""cardinal"" being used in cities other than Rome, who sent a letter to Pippin III?",ind
2907,What duties are nuns allowed to perform?,title
2908,Who held more power then the cardinal?,ind
2909,What duties do cardinals not perform?,title
2910,What does the silver ring symbolize?,exp
2911,What did Pope Pious V begin using?,other
2912,What was a lay cardinal not allowed to do that is not considered a normal status of a Cardinal?,desc
2913,What six items make up the episcopal regalia?,other
2914,Who does nor collate information about the financial situation of all dependent administrations of the Holy See?,ind
2915,Who does not have the privilege of announcing a new pope's election?,ind
2916,What do bishops become that are without diocesan responsibilities?,other
2917,Who are the highest ranking priests in the Catholic church?,ind
2918,What is the name of the important nuns that are chosen by the pope to advice him?,ind
2919,What were the cardinals not assigned?,other
2920,"Which church still holds on to the original meaning of ""cardinal"" from the above Latin word?",other
2921,Who does not offer monetary support to their titular churches?,ind
2922,What was reserved for the cardinals in early times?,other
2923,What are the name of the eight suburbicarian sees?,other
2924,What see is the one exception to this rule?,other
2925,What is a priest's primary duty?,title
2926,What is traditionally kissed by Athiests when greeting a cardinal?,other
2927,Who ranks secondary to those raised in the cardinalate at the time of his appointment?,ind
2928,What position was not being contended during the Western Schism?,title
2929,"What may a cardinal who does not hold the title of ""bishop"" do?",desc
2930,Who does not have the responsibility of presenting results to the College of Cardinals?,ind
2931,What is the junior cardinal deacon in order of appointment to the College of Cardinals also known as?,termeq
2932,What have Cardinal deacons not had the right to do?,desc
2933,What are cardinals who are not elevated to the diaconal order?,ind
2934,Whose ceremonial duties in the conclave continued after the age of 80?,ind
2935,Pope Paul VI raised the cap on cardinal electors from 70 to what?,other
2936,What do many nuns do for their titular churches?,desc
2937,What is other title does the President of the College of Cardinals receive?,title
2938,What is not the correct way to address a cardinal according to the Archdiocese of Milwaukee?,techmeth
2939,What should a new pope not have been before becoming a pope?,other
2940,What are most cardinals not known as in modern times?,other
2941,Which two sees were united from 1250 to 1944?,other
2942,Who has power over the exception?,ind
2943,Who does not oversee the day-to-day governance during the sede vacante?,ind
2944,What includes the cardinal's coat of arms?,other
2945,Who may not take a vacant title?,ind
2946,Who is not given title to one of these seven deacons?,ind
2947,What position belonged by right to the shortest-serving of the cardinal bishops?,title
2948,Who can elect the dean or become dean?,ind
2949,Who sought to cap the number of the College at 50?,ind
2950,Pope Paul VI had no cap on what?,other
2951,How do cardinals sign that is not in accordance with tradition?,manner
2952,What is the rule if the person elected is a bishop?,desc
2953,What type of relationship did the pope have with suburbicarian sees?,desc
2954,What image did Pope John Paul II depict on the outside of the ring?,other
2955,What Cardinal protodeacon's privilege was continued after the election of Pope John Paul I?,ind
2956,What term was applied to certain political leaders as a mark of honor?,termeq
2957,What was the limit of cardinals that Pope Pius implemented?,other
2958,Who had powers of governance over suburbicarian sees?,ind
2959,What is officially part of a cardinals apparel?,other
2960,What did the word cardinal begin to mean at the beginning of the 8th century?,def
2961,What did Pippin III call priests of Paris to distinguish them from county clergy?,other
2962,What did the composition of popes consist of?,other
2963,Who held less power then the cardinal?,ind
2964,What suburbicarian would the President of the College of Cardinal keep in addition to that Velletri?,ind
2965,"Which church maintains the original meaning of the Greek word ""cardo""?",gr
2966,What century did the term cardinal spread quickly throughout various Muslim cities? ,date
2967,Who implemented the maximum age of 60 years for electors?,ind
2968,Who does not belong to the French clergy?,ind
2969,Who gave a rank to patriarchs of the Western Catholic Churches?,ind
2970,Who had a special class among clergy known as priests in the 9th century?,ind
2971,What can popes not dispense from?,other
2972,What is another term meaning Iranian languages?,termeq
2973,What characteristic of Middle Iranian civilization is shown by the number of different languages and their speakers?,desc
2974,In which historical record does Old Persian appear in exemplary form?,other
2975,What ancient religious document exists in two versions and includes Old Iranian language?,cremat
2976,What are the two main divisions of Iranian tongues?,other
