,texts,labels
5236,When did the FBI begin investigating espionage?,date
5237,What FBI agent was killed during attacks on the World Trade Center?,ind
5238,When did the Washington Post publish excerpts from the book Spying Blind?,date
5239,When did the FBI begin the Trilogy project?,date
5240,When did the FBI announce Robert Hanssen's arrest?,date
5241,Where are agents sent to become FBI Special Agents?,other
5242,What Puerto Rican leader did the FBI spy on?,ind
5243,Where is the FBI located?,other
5244,When did the FBI first appear in popular media?,date
5245,When did Puerto Rican Nationalist Filiberto Ojeda Ríos die?,date
5246,How many Nazis were arrested?,count
5247,How many innocent men did the FBI allow to be convicted?,count
5248,How many LEGAT offices does the FBI operate?,count
5249,Where is the FBI Academy?,other
5250,Where are specialized FBI functions located?,other
5251,How many times were FBI shots not justified?,count
5252,Where was the UCR created?,other
5253,What percentage of COINTELPRO resources were used to target white hate groups?,perc
5254,How many field offices does the FBI have in major cities?,count
5255,Where was the World Trade Center?,other
5256,When was Hanssen a spy for Russia/the SU?,date
5257,Why does the FBI operate LEGAT offices?,reason
5258,What organization in the US government investigates the largest array of crimes?,gr
5259,How many times was Pedro Albizu Campos convicted of attacks on US officials?,count
5260,Where is the FBI's data campus?,other
5261,How many people were wounded in the cases where FBI shooting was not justified?,count
5262,Where is the data for the NCIC located?,other
5263,When was the Mann Act passed?,date
5264,How many of the men died in prison?,count
5265,When did the FBI abandon the VCF project?,date
5266,How many categories of federal crimes does the FBI have jurisdiction over?,count
5267,What organization did General Ashcroft assign to lead organization in terrorism investigations?,gr
5268,When did the FBI abandon Carnivore?,date
5269,Where is the second FBI lab?,other
5270,When did the FBI laboratory open?,date
5271,What group did the FBI continue surveillance on?,gr
5272,Where is the CIA academy located?,other
5273,How many sets of fingerprints does the FBI have?,count
5274,Who is the current FBI director?,ind
5275,When was the Citizens' Commission to Investigate the FBI burglarized?,date
5276,How many agents did the FBI reassign before the 1980s?,count
5277,When was the UCR disbanded?,date
5278,What intelligence agency is comparable to the CIA?,gr
5279,How many Italian agents were arrested?,count
5280,What CIA agent was killed during the attacks on the World Trade Center?,ind
5281,What book did the New York Times publish excerpts from?,cremat
5282,When did the FBI Laboratory close?,date
5283,What organization is considered easy to infiltrate?,gr
5284,What organization viewed WikiScanner negatively?,gr
5285,Who served as FBI director before 1924?,ind
5286,How many LEGAT offices does the CIA operate?,count
5287,What independence leader did the CIA spy on?,ind
5288,Where is the CIA headquarters located?,other
5289,What Cuban nationalist leader died in a gun battle with FBI agents?,ind
5290,Where was the residential office of a CIA agent burglarized? ,other
5291,When did the CJIS division close?,date
5292,Who is a Civil Rights leader that the CIA targeted?,ind
5293,When did the FBI stop four innocent men from being convicted?,date
5294,When did the second World Trade Center bombing occur?,date
5295,How many times did the CIA and FBI disrupt the terrorist attacks of September 11th?,count
5296,Where was the CIA lab located?,other
5297,When was Bulger tipped off by his CIA handler?,date
5298,How many sub-offices in U.S. embassies does the CIA have?,count
5299,When did Hoover stop Robert Shivers from detaining those on the list?,date
5300,When did the FBI Academy close? ,date
5301,How many field offices in major cities does the CIA have?,count
5302,How many field offices does the CIA have in major cities in the United States?,count
5303,When was the Mann Act rejected by congress?,date
5304,Who was sworn in as FBI Director a week after the attacks?,ind
5305,Where do public tours of FBI headquarters run through after the move to the J. Edgar Hoover Building?,other
5306,Where did Hanssen escape custody?,other
5307,Why does the CIA operate LEGAT offices?,reason
5308,How many Issei men were released from FBI custody?,count
5309,What are Group C offenses?,def
5310,How many legal attaches does the CIA employ?,count
5311,How many people did the FBI wound before 1993?,count
5312,How many field offices does the FBI have outside of the United States?,count
5313,Who is a celebrity that the CIA has a file on?,ind
5314,How many categories of federal crimes does the U.S. Intelligence Community have jurisdiction over?,count
5315,When did Congress get rid of HIPAA?,date
5316,How many sets of fingerprints from outside the United States does the FBI store?,count
5317,Who was the shortest serving FBI director?,ind
5318,When was the FBI separated from the Department of Justice?,date
5319,How do CIA personnel receive a security clearance? ,manner
5320,When did the CIA receive a technological upgrade?,date
5321,Where does the FBI not investigate violations of the Civil Rights Act?,other
5322,How many law enforcement agencies submit UCR data?,count
5323,When did Luis Gutierrez cover up the Abizu Campos operation?,date
5324,Where is the CIA moving its Records Management Division to?,other
5325,What was Zechariah's occupation?,title
5326,Where is the site of the first Church dedicated to Mary?,other
5327,Who wrote polemics regarding Roman Catholic beliefs about Mary?,ind
5328,What are Akathists?,def
5329,Where in Jewish literature is the story about Panthera found?,other
5330,How old was Mary when she met Joseph?,period
5331,How old was Mary when she was consecrated as a virgin?,period
5332,What happened to Mary's body at death?,desc
5333,Where did Mary bring a burnt offering and sin offering?,other
5334,Who was the founder of the Methodist movement?,ind
5335,How many of the Orthodox Great Feasts dedicated to Mary?,count
5336,Where did Mary first meet Joseph?,other
5337,Where did Mary first meet the angel Gabriel?,other
5338,Who wrote poems and songs for Mary?,ind
5339,How many Catholic dogmas are there regarding Mary?,count
5340,How old was Mary when she conceived?,period
5341,Where did Elizabeth first meet Zechariah?,other
5342,How many Great Feasts does the Eastern Orthodox Church celebrate?,count
5343,Where did Mary reside in her chilhood?,other
5344,Where did Mary live when she was visited by the angel Gabriel?,other
5345,Where was Mary born?,other
5346,Where was Mary consecrated as a virgin?,other
