,texts,labels
4702,Where are the Sentinelese and the Andaman Islands?,other
4703,Where have early Paleo -Indian tools been found?,other
4704,What did these gardeners do about unwanted species?,desc
4705,What type of food animal went extict by the end of the Pleistocene era?,animal
4706,Why did agricultural societies push into hunter-gatherer areas?,reason
4707,Which group has permanent leaders?,gr
4708,How many members did the mobile tool-making hunters often have?,count
4709,Early humans in the Higher Paleolithic lived where?,other
4710,The many contemporary hunter-gatherer cultures usually live where?,other
4711,"Among the Aeta people of Japan, how many women hunt?",count
4712,What is a method practiced by all hunter-gatherer groups in modern times?,techmeth
4713,Where is there often sexual disparity?,other
4714,"Who advocates this ""reviled"" critique?",ind
4715,Which group has been displaced or conquered by farming?,gr
4716,The Neolithic Period ended how many years ago?,count
4717,Agriculture ended how many years ago?,count
4718,Marshall Sahlins performed analysis testing Sackett's view in what year?,date
4719,Which group uses a slash-and-burn technique to create habitats for humans?,gr
4720,Which group has not maintained their independent existence?,gr
4721,A land bridge from Asia into South America existed how many years ago?,count
4722,All hunter-gatherer groups reside where?,other
4723,Ancient hunter-gatherer cultures lived where?,other
4724,When will hunting and gathering never be exploited?,date
4725,How many ancient societies kept animals?,count
4726,How many cultures rely on agriculture?,count
4727,Which groups started to focus on resources available to them globally?,gr
4728,In how many geographic regions does UNFPA operate?,count
4729,When did UNFPA begin its work?,date
4730,When did the U.N. vote to adopt the Sustainable Development Goals?,date
4731,Who was Executive Director or Under-Secretary General from 1969 to 1987?,ind
4732,Where does The Fund work to raise awareness and provide support?,other
4733,Which country was administering forced abortions?,country
4734,What organization found no evidence that UNFPA had supported Chinese coercion?,gr
4735,What is one country in which nonprofit organizations try to make up for the loss of United States funding for the UNFPA?,country
4736,Which president began funding UNFPA again?,ind
4737,How many countries adopted the Sustainable Development Goals?,count
4738,In how many countries does UNFPA operate?,count
4739,How many people were on the U.S. fact-finding team?,count
4740,"In 2001, what organization accused UNFPA of sharing office space with Chinese family planning officials?",gr
4741,What kind of organization is Friends of UNFPA?,gr
4742,In what year did U.S. funding of UNFPA resume?,date
4743,When did the organization change its name?,date
4744,How many Sustainable Development Goals are there?,count
4745,Who was Executive Director or Under-Secretary General from 2000 to 2010?,ind
4746,What groups have made these accusations against UNFPA?,gr
4747,Who was the official that accused UNFPA?,ind
4748,Which former director defended UNFPA?,ind
4749,Which doctor from Pakistan served until 2000?,ind
4750,Who took up leadership of The Fund in January 2011?,ind
4751,Which NGO investigated the Chinese program in 2005?,gr
4752,How many members does the “Group of 77” have?,count
4753,Which branch of government denied the UNFPA funding?,gr
4754,How many countries do not yet support UNFPA?,count
4755,When was UNFPA moved to being under the authority of the United Nations General Assembly?,date
4756,How many member states voted against Sustainable Development Goals?,count
4757,Who never contributed to UNFPA?,ind
4758,How many people were on the Chinese fact-finding team?,count
4759,"Who, speaking for the European democracies, also defended UNFPA?",ind
4760,How had the UNFPA funding been initially approved?,manner
4761,Why did UNFPA never change their name?,reason
4762,Where does The Fund work to lower awareness and decrease support?,other
4763,What organization found plenty of evidence that UNFPA had supported Chinese coercion?,gr
4764,How many countries stopped supporting the UNFPA in 2008?,count
4765,Which president never funded UNFPA again?,ind
4766,What groups are not yet involved with UNFPA?,gr
4767,Which doctor from Pakistan served until 2010?,ind
4768,How many countries are not yet in support?,count
4769,What groups have dismissed these accusations against UNFPA?,gr
4770,Which organization had no critics?,gr
4771,Who was the official that was part of UNFPA?,ind
4772,How many members does the “Group of 44” have?,count
4773,What kind of organization is not friends of UNFPA?,gr
4774,In what year did U.S. funding of UNFPA end?,date
4775,Where has UNFPA been the most unknown recently?,other
4776,What year did the United Nations General Assembly disband?,date
4777,Who refused to take leadership of The Fund in January 2011?,ind
4778,Which administrations funded UNFPA the most?,gr
4779,Which former director disliked UNFPA?,ind
4780,What organization is mainly funded through public donations?,gr
4781,What year did UNFPA receive funding mainly from non-European sources?,date
4782,What country has never been involved with UNFPA?,country
4783,Which NGO investigated the Chinese program in 2002?,gr
4784,What organization was sharing office space with Chinese family planning officials in 2011?,gr
4785,Which ocean is along eastern Russia?,other
4786,Which group originally created the Soviet state?,gr
4787,When was the Soviet Union created?,date
4788,When did the Soviet Union break up?,date
4789,Which country did the RSFSR border on the west?,country
4790,When did the Soviet regime first become powerful?,date
4791,What percentage of the RSFSR was made up of plains?,perc
4792,"What state was dissolved on March 3, 1944?",state
4793,"Along with Estonia, what country was taken over by the Russian SFSR in 1944?",country
4794,"Along with Sakhalin Island, what islands were occupied by the Soviets after the Second World War?",other
4795,When was the Chechen-Ingush Autonomous Soviet Socialist Republic transferred from the Georgian SSR?,date
4796,On what date was the office of President of the RSFSR created?,date
4797,In what country is Viskuli located?,country
4798,When did the Russian Federation assume the Soviet Union's membership in the UN?,date
4799,What political organization controlled the RSFSR up to 1991?,gr
4800,How many republics were in the USSR?,count
4801,To which country did Russia give land during World War I?,country
4802,Where were the Karachays sent after their oblast was broken up?,other
4803,"Who became president on June 12, 1991?",ind
4804,What body renamed the state the Soviet Russian Republic?,gr
4805,In what part of the RSFSR did tundra mainly exist?,other
4806,Who was the first President of the RSFSR?,ind
4807,Who signed the decree suspending the Communist Party of the Russian SFSR?,ind
4808,On what day did Gorbachev give up the presidency of the Soviet Union?,date
4809,When did the RSFSR cease to be a part of the Soviet Union?,date
4810,In what year was the Constitution adopted?,date
4811,How many students were in institutions of higher education in Russia in 1974?,count
4812,When was the Treaty of Brest-Litovsk signed?,date
4813,Why were the residents of the Chechen-Ingush ASSR deported?,reason
4814,When did Leonid Brezhnev die?,date
4815,Who was the President of the Soviet Union in 1991?,ind
4816,How many autonomous republics make up the RSFSR?,count
4817,How long did the new Russian Soviet state go unrecognized by other countries?,period
4818,When did the Soviet Union include the final Russian name for its republic in the Constitution?,date
4819,When was the current name for Russia added to the Russian constitution?,date
4820,What war resulted in Russia shrinking further during 1918?,event
4821,How many institutions of higher education did Russia possess in 1974?,count
4822,When did the Russian Parliament ratify the Belavezha Accords?,date
