,texts,labels
1330,What does NASDAQ stand for ?,ABBR
1331,What is AFS ?,ABBR
1332,What does RCA stand for ?,ABBR
1333,What does the word LASER mean ?,ABBR
1334,What is the full form of .com ?,ABBR
1335,What does SIDS stand for ?,ABBR
1336,CNN is an acronym for what ?,ABBR
1337,What does pH stand for ?,ABBR
1338,What does SHIELD stand for ?,ABBR
1339,What does the `` c '' stand for in the equation E=mc2 ?,ABBR
1340,What does S.O.S. stand for ?,ABBR
1341,What does CPR stand for ?,ABBR
1342,What does NAFTA stand for ?,ABBR
1343,What is the abbreviated term used for the National Bureau of Investigation ?,ABBR
1344,What does VCR stand for ?,ABBR
1345,What does the abbreviation cwt. ?,ABBR
1346,What 's the abbreviation for limited partnership ?,ABBR
1347,What is the abbreviation of the National Bureau of Investigation ?,ABBR
1348,What does CNN stand for ?,ABBR
1349,What is the acronym for the rating system for air conditioner efficiency ?,ABBR
1350,What does IQ stand for ?,ABBR
1351,"In a computer , what does SCSI mean ?",ABBR
1352,What does the channel ESPN stand for ?,ABBR
1353,"What do the letters D.C. stand for in Washington , D.C. ?",ABBR
1354,"When reading classified ads , what does EENTY : other stand for ?",ABBR
1355,What does LOL mean ?,ABBR
1356,"What do the letters CE stand for on so many products , particularly electrical , purchased now ?",ABBR
1357,What does the acronym CPR mean ?,ABBR
1358,What does the abbreviation AIDS stand for ?,ABBR
1359,What does IBM stand for ?,ABBR
1360,What is SVHS ?,ABBR
1361,What is HTML ?,ABBR
1362,What does the E stand for in the equation E=mc2 ?,ABBR
1363,What does `` B.Y.O.B. '' mean ?,ABBR
1364,What do the letters ZIP stand for in the phrase `` ZIP code '' ?,ABBR
1365,What is the abbreviated form of the National Bureau of Investigation ?,ABBR
1366,What does NN O `` mean when used as a prefix in Irish surnames ?,ABBR
1367,What does G.M.T. stand for ?,ABBR
1368,What does IOC stand for ?,ABBR
1369,What does BMW stand for ?,ABBR
1370,What 's the abbreviation for trinitrotoluene ?,ABBR
1371,What is DEET ?,ABBR
1372,What is BPH ?,ABBR
1373,What does EKG stand for ?,ABBR
1374,What is HDLC ?,ABBR
1375,What is the abbreviation for micro ?,ABBR
1376,What does the abbreviation IOC stand for ?,ABBR
1377,What does INRI stand for when used on Jesus ' cross ?,ABBR
1378,What is SAP ?,ABBR
1379,What is Mikhail Gorbachev 's middle initial ?,ABBR
1380,What does the abbreviation OAS stand for ?,ABBR
1381,What does snafu stand for ?,ABBR
1382,What is the full name of the PLO ?,ABBR
1383,What does the number `` 5 '' stand for on FUBU clothing ?,ABBR
1384,What is LMDS ?,ABBR
1385,What is the abbreviated expression for the National Bureau of Investigation ?,ABBR
1386,What is a `` USB '' port on a computer ?,ABBR
1387,What does U.S.S.R. stand for ?,ABBR
1388,What does HIV stand for ?,ABBR
1389,What is DTMF ?,ABBR
1390,"What does R.E.M. stand for , as in the rock group R.E.M. ?",ABBR
1391,"What is p.m. an abbreviation for , as in 5 p.m. ?",ABBR
1392,What does JESSICA mean ?,ABBR
1393,What does MSG stand for ?,ABBR
1394,What is the abbreviation of the company name ` General Motors ' ?,ABBR
1395,What does NASA stand for ?,ABBR
1396,What does A&W of root beer fame stand for ?,ABBR
1397,What is RAM in the computer ?,ABBR
1398,Who is Stephen Hawking ?,HUM
1399,What U.S. vice-president said : `` Some newspapers dispose of their garbage by printing it '' ?,HUM
1400,What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?,HUM
1401,Who is the owner of CNN ?,HUM
1402,Who won the first general election for President held in Malawi in May 1994 ?,HUM
1403,Who comprised the now-defunct comic book team known as the Champions ?,HUM
1404,What is the name of the police officer who tried to keep order in Top Cat 's neighborhood ?,HUM
1405,Who liberated 19th century Sicily and Naples ?,HUM
1406,"Whom does Uncle Duke 's girl friend , Honey , room with ?",HUM
1407,Who markets Spaghetti-o 's ?,HUM
1408,Who shot Lee Harvey Oswald ?,HUM
1409,Who held the endurance record for women pilots in 1929 ?,HUM
1410,Who was Hitler 's minister of propaganda ?,HUM
1411,What is the most common boy 's or girl 's name ?,HUM
1412,What golfer has been called Ohio Fats and Blobbo ?,HUM
1413,What was the name of Randy Steven Craft 's lawyer ?,HUM
1414,Who was the first English circumnavigator of the globe ?,HUM
1415,Who was the first coach of the Cleveland Browns ?,HUM
1416,What U.S. President showed a fondness for munching on bee pollen bars ?,HUM
1417,Who is Ishmael in Moby Dick ?,HUM
1418,Who is Coronado ?,HUM
1419,What 's the supreme policy-making bureau of the Soviet Communist Party ?,HUM
1420,What Mexican leader was shot dead in 1923 ?,HUM
1421,What comedian was banned from the Ed Sullivan Show for allegedly making an obscene gesture at the show 's host ?,HUM
1422,Who is the president of the Spanish government ?,HUM
1423,What football coach 's story was told in the movie Run to Daylight ?,HUM
1424,Who were the only two bald U.S. Presidents ?,HUM
1425,"Who was the captain of the tanker , Exxon Valdez , involved in the oil spill in Prince William Sound , Alaska , 1989 ?",HUM
1426,"What famous coach said `` if you can 't beat 'em in the alley , you can 't beat 'em on the ice '' ?",HUM
1427,What robust U.S. President imported his own instructor after seeing a judo match ?,HUM
1428,"What President was buried at his ancestral home overlooking the Hudson River at Hyde Park , New York ?",HUM
1429,Who was the inventor of silly putty ?,HUM
1430,What is the occupation of Nicholas Cage ?,HUM
1431,Who gave King Arthur the round table ?,HUM
1432,"What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?",HUM
1433,What name does the world know Renaissance artist Kyriakos Theotokopoulos by ?,HUM
1434,Who is the mayor of Marbella ?,HUM
1435,Who is Dear Abby ?,HUM
1436,What is the name of Miss India 1994 ?,HUM
1437,"Who is John Macarthur , 1767-1834 ?",HUM
1438,What was Michelangelo 's last name ?,HUM
1439,What is Larry King 's occupation ?,HUM
1440,What dictator has the nickname `` El Maximo '' ?,HUM
1441,Who invented the road traffic cone ?,HUM
1442,Who wrote The Collector ?,HUM
1443,What 19th-century painter died in the Marquesas Islands ?,HUM
1444,Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?,HUM
1445,Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?,HUM
1446,What Japanese manufacturer is known for both its pianos and its motorcycles ?,HUM
1447,What Russian composer 's Prelude in C Sharp Minor brought him fame and fortune ?,HUM
1448,"Who is the famous movie star who also acted as sewer commissioner of Provo Canyon , Utah ?",HUM
1449,"Who stopped making diary entries on May 31 , 1669 , because he thought he was going blind ?",HUM
1450,What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?,HUM
1451,Who is the creator of `` The Muppets '' ?,HUM
1452,What are the top 10 colleges in the United States in the field of engineering ?,HUM
1453,Who was the girl in Peter Sellers 's soup ?,HUM
1454,"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",HUM
1455,What was the first U.S.-based team in the NHL ?,HUM
1456,Who should I call to get a tour of the New York Stock Exchange ?,HUM
1457,What team did Babe Ruth play his first major league game for ?,HUM
1458,What Green Bay Packers coach philosophized : `` There 's nothing that stokes the fire like hate '' ?,HUM
1459,"What 's the better-known identity of John Merrick , the noble ogre of Victorian England ?",HUM
1460,"Who wrote the book , `` Huckleberry Finn '' ?",HUM
1461,What was Eduard Shevardnadze 's job in the Soviet Union ?,HUM
1462,What title did Shevardnadze have during the Soviet era ?,HUM
1463,What is a person called that likes fire ?,HUM
1464,Who painted the Sistine Chapel ?,HUM
1465,Who created Harry Lime ?,HUM
1466,Who was the first person to study the stars ?,HUM
1467,Which college did Dikembe Mutombo play basketball for ?,HUM
1468,What writer is famous for physically putting himself into the center of his subject matter ?,HUM
1469,What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,HUM
1470,"What basketball player is credited with 23 , 924 rebounds ?",HUM
1471,Who was the original Humpty Dumpty ?,HUM
1472,Who is the leader of India ?,HUM
1473,Who was the author of the novel `` Far From the Madding Crowd '' ?,HUM
1474,Who directed The Wild Bunch ?,HUM
1475,Name the creator of `` The Muppets '' .,HUM
1476,What is the last name of Lucy and Linus from the Peanut 's comic strip ?,HUM
1477,What college did Joe Namath play football for ?,HUM
1478,Who was Darth Vader 's son ?,HUM
1479,Name the organization that is presided by a Security Council .,HUM
1480,Who does the voices of the Simpsons ?,HUM
1481,What kind of organization is ` Last Chance for Animals ' ?,HUM
1482,Who sought to create The Great Society ?,HUM
1483,What wrestling star became `` The Incredible Hulk '' ?,HUM
1484,Who 's played the most games for the New York Yankees ?,HUM
1485,Who invented the fountain ?,HUM
1486,What two baseball players make up the battery ?,HUM
1487,Who made Stonehenge ?,HUM
1488,What comedian was The Perfect Fool ?,HUM
1489,"What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .",HUM
1490,Who wrote ` Dubliners ' ?,HUM
1491,Who was the only person convicted in the My Lai Massacre ?,HUM
1492,"What was the name of the first Watergate special prosecutor , later fired by Nixon ?",HUM
1493,Who was the star of Leave It to Beaver ?,HUM
1494,"Who says , `` If you don 't look good , we don 't look good '' ?",HUM
1495,Who spoke the only word in Mel Brooks 's Silent Movie ?,HUM
1496,What actress has received the most Oscar nominations ?,HUM
1497,What doctor is synonymous with footwear and foot care ?,HUM
1498,Who was chief engineer of the Starship Enterprise ?,HUM
1499,What relative of Leo Tolstoy translated War and Peace eight times ?,HUM
1500,Which glamorous actress is a close friend of Dick Tracy ?,HUM
1501,"What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?",HUM
1502,Who headed Hitler 's infamous Gestapo ?,HUM
1503,"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?",HUM
1504,Who was the first doctor to successfully transplant a liver ?,HUM
1505,Who lived on the shores of the Gitchee Gumee River ?,HUM
1506,Who founded the People 's Temple Commune ?,HUM
1507,Who is the leader of Brunei ?,HUM
1508,What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?,HUM
1509,Who was known as the Time Master in comic books ?,HUM
1510,What is Nicholas Cage 's occupation ?,HUM
1511,What school does Tom attend in Tom Brown 's School Days ?,HUM
1512,What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971 ?,HUM
1513,Who fired Maria Ybarra from her position in San Diego council ?,HUM
1514,What was the previous name for the Commonwealth ?,HUM
1515,Who was actress June Havoc 's legendary sister ?,HUM
1516,Who portrayed Renaud in Casablanca ?,HUM
1517,Name the U.S. Senate majority leader and the Speaker of the House .,HUM
1518,What college football team did Knute Rockne build into a power ?,HUM
1519,Who built the first pyramid ?,HUM
1520,Who moderated the first Kennedy-Nixon TV debate ?,HUM
1521,Who wrote NN DT NNP NNP '' ?,HUM
1522,What fast-food magnate 's initials graced the left sleeve of the San Diego Padres ' baseball uniforms in 1984 ?,HUM
1523,What Civil War general wreaked havoc on the south by marching through Georgia on his way to the sea ?,HUM
1524,What 's the name of Pittsburgh 's baseball team ?,HUM
1525,"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",HUM
1526,Who was President of Costa Rica in 1994 ?,HUM
1527,What are the top boy names in the U.S. ?,HUM
1528,Who made the first gas engine ?,HUM
1529,Who was America 's first Public Enemy No. 1 ?,HUM
1530,What actor learned to play the saxophone and speak Russian for a role in a movie ?,HUM
1531,Who was the first woman golfer to earn a million ?,HUM
1532,What is Nathan Hamill 's role in the new Star Wars prequel ?,HUM
1533,What female suspect in the game of Clue is single ?,HUM
1534,"What college enlivens Hanover , New Hampshire ?",HUM
1535,"What two historical figures , who fought each other in a famous battle , each have a food named after them ?",HUM
1536,What Apollo 11 astronaut minded the store while Armstrong and Aldrin made history ?,HUM
1537,Silly putty was invented by whom ?,HUM
1538,What actor came to dinner in Guess Who 's Coming to Dinner ?,HUM
1539,"Who said , `` I shall return . '' during World War Two ?",HUM
1540,What was football star Elroy Hirsch 's nickname ?,HUM
1541,Who is Desmond Tutu ?,HUM
1542,Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?,HUM
